timestamp,label,src_mac,dst_mac,src_mac_oui,dst_mac_oui,vlan_tag,src_ip,dst_ip,ip_version,ttl,ip_flags,fragment_offset,packet_length,protocol,src_port,dst_port,tcp_flags,seq_number,ack_number,window_size,tcp_checksum,urgent_pointer,udp_length,udp_checksum,payload_size,payload_entropy,payload_printable,dns_query,dns_query_length,dns_response,dns_rcode,http_method,http_host,http_path,http_user_agent,http_status_code,tls_detected,arp_op,arp_src_ip,arp_dst_ip,arp_src_mac
2026-05-03T17:53:46.874646+00:00,normal,08:00:27:35:33:e0,ff:ff:ff:ff:ff:ff,08:00:27,FF:FF:FF,,0.0.0.0,255.255.255.255,4,64,,0,346,UDP,68,67,,,,,,,312,52238,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T17:53:48.693048+00:00,normal,08:00:27:81:ab:00,ff:ff:ff:ff:ff:ff,08:00:27,FF:FF:FF,,192.168.10.10,192.168.10.20,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,request,192.168.10.10,192.168.10.20,08:00:27:81:ab:00
2026-05-03T17:53:48.712874+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,reply,192.168.10.20,192.168.10.10,08:00:27:35:33:e0
2026-05-03T17:53:48.725631+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:53:48.740753+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:53:49.701428+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.1278,True,,,,,,,,,,False,,,,
2026-05-03T17:53:49.716585+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.1278,True,,,,,,,,,,False,,,,
2026-05-03T17:53:50.709179+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.1784,True,,,,,,,,,,False,,,,
2026-05-03T17:53:50.724166+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.1784,True,,,,,,,,,,False,,,,
2026-05-03T17:53:51.746719+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2142,True,,,,,,,,,,False,,,,
2026-05-03T17:53:51.774612+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2142,True,,,,,,,,,,False,,,,
2026-05-03T17:53:52.750384+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2142,True,,,,,,,,,,False,,,,
2026-05-03T17:53:52.765462+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2142,True,,,,,,,,,,False,,,,
2026-05-03T17:53:53.752599+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2142,True,,,,,,,,,,False,,,,
2026-05-03T17:53:53.767360+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2142,True,,,,,,,,,,False,,,,
2026-05-03T17:53:54.003226+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,request,192.168.10.20,192.168.10.10,08:00:27:35:33:e0
2026-05-03T17:53:54.019078+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,reply,192.168.10.10,192.168.10.20,08:00:27:81:ab:00
2026-05-03T17:53:54.769010+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:53:54.783855+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:53:55.773583+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2265,True,,,,,,,,,,False,,,,
2026-05-03T17:53:55.789930+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2265,True,,,,,,,,,,False,,,,
2026-05-03T17:53:56.778241+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:53:56.792544+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:53:57.813653+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:53:57.829858+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:53:58.811689+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:53:58.825889+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:53:59.824521+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:53:59.838140+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:00.900918+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:00.920567+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:01.922575+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:01.935678+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:02.386285+00:00,normal,08:00:27:bd:bc:c9,ff:ff:ff:ff:ff:ff,08:00:27,FF:FF:FF,,0.0.0.0,255.255.255.255,4,64,,0,343,UDP,68,67,,,,,,,309,49079,0,0.0,False,,,,,,,,,,False,,,,
2026-05-03T17:54:02.996177+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:03.008138+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:04.013349+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:04.029533+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:05.044604+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:05.058173+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:06.046130+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:06.059038+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:07.079260+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:07.094522+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:08.087304+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:08.139202+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:09.107249+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:09.122008+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:10.111741+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:10.128617+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:11.116491+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:11.133900+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:12.126296+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:12.139337+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:13.135175+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:13.146888+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:14.251754+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:14.264709+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:15.256920+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:15.272714+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:16.350314+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:16.370207+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:17.353780+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:17.368211+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:18.384926+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:18.400530+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:19.389826+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:19.404765+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:20.399477+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:20.413808+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:20.630838+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,request,192.168.10.20,192.168.10.10,08:00:27:35:33:e0
2026-05-03T17:54:20.653615+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,reply,192.168.10.10,192.168.10.20,08:00:27:81:ab:00
2026-05-03T17:54:21.461753+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2265,True,,,,,,,,,,False,,,,
2026-05-03T17:54:21.479550+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2265,True,,,,,,,,,,False,,,,
2026-05-03T17:54:22.450339+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:22.462561+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:23.451819+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:23.469667+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:24.453082+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:24.467032+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:25.456504+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:25.469577+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:26.456107+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:26.471280+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:27.471881+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:27.486484+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:27.693885+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,request,192.168.10.10,192.168.10.20,08:00:27:81:ab:00
2026-05-03T17:54:27.706277+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,,,,,60,ARP,,,,,,,,,,,0,0.0,False,,,,,,,,,,False,reply,192.168.10.20,192.168.10.10,08:00:27:35:33:e0
2026-05-03T17:54:28.495673+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:28.506634+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:29.519696+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:29.531939+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:30.520658+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:30.534694+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:31.525832+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:31.545023+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:32.532409+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:32.547241+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:33.552434+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:33.571039+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:34.581607+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:34.595783+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:35.637225+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:35.650143+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2622,True,,,,,,,,,,False,,,,
2026-05-03T17:54:36.641764+00:00,normal,08:00:27:81:ab:00,08:00:27:35:33:e0,08:00:27,08:00:27,,192.168.10.10,192.168.10.20,4,64,DF,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
2026-05-03T17:54:36.658209+00:00,normal,08:00:27:35:33:e0,08:00:27:81:ab:00,08:00:27,08:00:27,,192.168.10.20,192.168.10.10,4,64,,0,98,ICMP,,,,,,,,,,,56,5.2979,True,,,,,,,,,,False,,,,
